url,name,abbr,type,discipline,publisher,region,reason,source,entry_id,name_norm,abbr_norm,url_domain,url_root,risk_level,norwegian_level,publisher_entry_id,inherited_from_publisher,publisher_name_matched,publisher_url_matched,inherited_risk_level,warning_summary,norwegian_level_checked,norwegian_level_year,norwegian_level_basis,norwegian_level_source,manual_check_homepage,manual_check_google,manual_check_google_predatory_query,manual_check_doaj,manual_check_cope,manual_check_nlm_catalog,manual_check_pubmed_search,manual_check_scimagojr,manual_check_kanalregister
http://worldresearchjournals.com/,e-journal,,publisher,,,,,Stop Predatory Journals list (2025),0cbf8e4e1e69af9d,e journal,,worldresearchjournals.com,worldresearchjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://worldresearchjournals.com/,https://www.google.com/search?q=e-journal,https://www.google.com/search?q=predatory+journal+e-journal,,https://publicationethics.org/search?t=e-journal,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=e-journal
shankargargh.org,e-journal [alt],,publisher,,,,,Stop Predatory Journals list (2025),e9f081ea571b91d6,e journal alt,,,,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),shankargargh.org,https://www.google.com/search?q=e-journal+%5Balt%5D,https://www.google.com/search?q=predatory+journal+e-journal+%5Balt%5D,,https://publicationethics.org/search?t=e-journal+%5Balt%5D,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=e-journal+%5Balt%5D
http://esciencecentral.org/,e-Science Central,,publisher,,,,,Stop Predatory Journals list (2025),88230a75de201da7,e science central,,esciencecentral.org,esciencecentral.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://esciencecentral.org/,https://www.google.com/search?q=e-Science+Central,https://www.google.com/search?q=predatory+journal+e-Science+Central,,https://publicationethics.org/search?t=e-Science+Central,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=e-Science+Central
http://www.e3journals.org/index.php,e3Journals,,publisher,,,,,Stop Predatory Journals list (2025),917498f81f07b92e,e3journals,,e3journals.org,e3journals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.e3journals.org/index.php,https://www.google.com/search?q=e3Journals,https://www.google.com/search?q=predatory+journal+e3Journals,,https://publicationethics.org/search?t=e3Journals,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=e3Journals
http://eaglegp.org/,Eagle Publishing Group,,publisher,,,,,Stop Predatory Journals list (2025),47aa09faf551f067,eagle publishing group,,eaglegp.org,eaglegp.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://eaglegp.org/,https://www.google.com/search?q=Eagle+Publishing+Group,https://www.google.com/search?q=predatory+journal+Eagle+Publishing+Group,,https://publicationethics.org/search?t=Eagle+Publishing+Group,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Eagle+Publishing+Group
http://www.earthjournals.org/,Earth Journals,,publisher,,,,,Stop Predatory Journals list (2025),f35bf3bd450154e2,earth journals,,earthjournals.org,earthjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.earthjournals.org/,https://www.google.com/search?q=Earth+Journals,https://www.google.com/search?q=predatory+journal+Earth+Journals,,https://publicationethics.org/search?t=Earth+Journals,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Earth+Journals
http://ew-a.org/,East West Association For Advanced Studies and Higher Education,,publisher,,,,,Stop Predatory Journals list (2025),56e39e53f8e4c382,east west association for advanced studies and higher education,,ew-a.org,ew-a.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://ew-a.org/,https://www.google.com/search?q=East+West+Association+For+Advanced+Studies+and+Higher+Education,https://www.google.com/search?q=predatory+journal+East+West+Association+For+Advanced+Studies+and+Higher+Education,,https://publicationethics.org/search?t=East+West+Association+For+Advanced+Studies+and+Higher+Education,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=East+West+Association+For+Advanced+Studies+and+Higher+Education
http://ebioscholar.com/ojs/index.php/index/index,Ebioscholar,,publisher,,,,,Stop Predatory Journals list (2025),f3e66ee300179fde,ebioscholar,,ebioscholar.com,ebioscholar.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://ebioscholar.com/ojs/index.php/index/index,https://www.google.com/search?q=Ebioscholar,https://www.google.com/search?q=predatory+journal+Ebioscholar,,https://publicationethics.org/search?t=Ebioscholar,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Ebioscholar
http://www.ebupress.com/,Ebu Press,,publisher,,,,,Stop Predatory Journals list (2025),5d78cc4bab5d0e7e,ebu press,,ebupress.com,ebupress.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ebupress.com/,https://www.google.com/search?q=Ebu+Press,https://www.google.com/search?q=predatory+journal+Ebu+Press,,https://publicationethics.org/search?t=Ebu+Press,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Ebu+Press
http://www.ecanadianjournals.com/ecanadian/,eCanadian Journals,,publisher,,,,,Stop Predatory Journals list (2025),980531602cd94bc6,ecanadian journals,,ecanadianjournals.com,ecanadianjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ecanadianjournals.com/ecanadian/,https://www.google.com/search?q=eCanadian+Journals,https://www.google.com/search?q=predatory+journal+eCanadian+Journals,,https://publicationethics.org/search?t=eCanadian+Journals,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=eCanadian+Journals
http://www.econjournals.com/index.php/index,Econjournals,,publisher,,,,,Stop Predatory Journals list (2025),86f21de1389414fe,econjournals,,econjournals.com,econjournals.com,high,1,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,norwegian_csv_publisher,2025-12-23 Scientific Journals and Series.csv,http://www.econjournals.com/index.php/index,https://www.google.com/search?q=Econjournals,https://www.google.com/search?q=predatory+journal+Econjournals,,https://publicationethics.org/search?t=Econjournals,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Econjournals
http://www.tesdo.org/Default.aspx,The Economics and Social Development Organization,TESDO,publisher,,,,,Stop Predatory Journals list (2025),b0542b134d892747,the economics and social development organization,tesdo,tesdo.org,tesdo.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.tesdo.org/Default.aspx,https://www.google.com/search?q=The+Economics+and+Social+Development+Organization,https://www.google.com/search?q=predatory+journal+The+Economics+and+Social+Development+Organization,,https://publicationethics.org/search?t=The+Economics+and+Social+Development+Organization,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=The+Economics+and+Social+Development+Organization
http://edelweisspublications.com/edelweiss/frontend/index.php,Edelweiss Publications,,publisher,,,,,Stop Predatory Journals list (2025),58167c58e646193b,edelweiss publications,,edelweisspublications.com,edelweisspublications.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://edelweisspublications.com/edelweiss/frontend/index.php,https://www.google.com/search?q=Edelweiss+Publications,https://www.google.com/search?q=predatory+journal+Edelweiss+Publications,,https://publicationethics.org/search?t=Edelweiss+Publications,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Edelweiss+Publications
http://www.edugait.com/,EDUGAIT Press,,publisher,,,,,Stop Predatory Journals list (2025),4aab2ad43f009070,edugait press,,edugait.com,edugait.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.edugait.com/,https://www.google.com/search?q=EDUGAIT+Press,https://www.google.com/search?q=predatory+journal+EDUGAIT+Press,,https://publicationethics.org/search?t=EDUGAIT+Press,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=EDUGAIT+Press
http://eijasr.com/index.php,E-International Journals of Academic & Scientific Research,EIJASR,publisher,,,,,Stop Predatory Journals list (2025),6d874cff65357c98,e international journals of academic and scientific research,eijasr,eijasr.com,eijasr.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://eijasr.com/index.php,https://www.google.com/search?q=E-International+Journals+of+Academic+%26+Scientific+Research,https://www.google.com/search?q=predatory+journal+E-International+Journals+of+Academic+%26+Scientific+Research,,https://publicationethics.org/search?t=E-International+Journals+of+Academic+%26+Scientific+Research,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=E-International+Journals+of+Academic+%26+Scientific+Research
http://www.eisrjc.com/,E-International Scientific Research Journal Consortium,E-ISRJC,publisher,,,,,Stop Predatory Journals list (2025),0d681dbf3f99c402,e international scientific research journal consortium,e isrjc,eisrjc.com,eisrjc.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.eisrjc.com/,https://www.google.com/search?q=E-International+Scientific+Research+Journal+Consortium,https://www.google.com/search?q=predatory+journal+E-International+Scientific+Research+Journal+Consortium,,https://publicationethics.org/search?t=E-International+Scientific+Research+Journal+Consortium,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=E-International+Scientific+Research+Journal+Consortium
http://www.internationaljournalesrg.org/,Eighth Sense Research Group,,publisher,,,,,Stop Predatory Journals list (2025),eecf006004726620,eighth sense research group,,internationaljournalesrg.org,internationaljournalesrg.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.internationaljournalesrg.org/,https://www.google.com/search?q=Eighth+Sense+Research+Group,https://www.google.com/search?q=predatory+journal+Eighth+Sense+Research+Group,,https://publicationethics.org/search?t=Eighth+Sense+Research+Group,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Eighth+Sense+Research+Group
http://www.eijo.in/,Einstein International Journal Organization,EIJO,publisher,,,,,Stop Predatory Journals list (2025),e5f1d9765ad29afa,einstein international journal organization,eijo,eijo.in,eijo.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.eijo.in/,https://www.google.com/search?q=Einstein+International+Journal+Organization,https://www.google.com/search?q=predatory+journal+Einstein+International+Journal+Organization,,https://publicationethics.org/search?t=Einstein+International+Journal+Organization,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Einstein+International+Journal+Organization
http://www.eisrjc.com/,EISRJC Journals,E-International Scientific Research Journal Consortium,publisher,,,,,Stop Predatory Journals list (2025),a086984cc6e8d672,eisrjc journals,e international scientific research journal consortium,eisrjc.com,eisrjc.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.eisrjc.com/,https://www.google.com/search?q=EISRJC+Journals,https://www.google.com/search?q=predatory+journal+EISRJC+Journals,,https://publicationethics.org/search?t=EISRJC+Journals,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=EISRJC+Journals
http://www.ejmscience.com/journals/,"eJM Science, eJManager",eJM,publisher,,,,,Stop Predatory Journals list (2025),3edffb10b880fee2,ejm science ejmanager,ejm,ejmscience.com,ejmscience.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ejmscience.com/journals/,https://www.google.com/search?q=eJM+Science%2C+eJManager,https://www.google.com/search?q=predatory+journal+eJM+Science%2C+eJManager,,https://publicationethics.org/search?t=eJM+Science%2C+eJManager,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=eJM+Science%2C+eJManager
http://www.ejarr.com/,eJournals of Academic Research & Reviews,,publisher,,,,,Stop Predatory Journals list (2025),b03e896e65d89b30,ejournals of academic research and reviews,,ejarr.com,ejarr.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ejarr.com/,https://www.google.com/search?q=eJournals+of+Academic+Research+%26+Reviews,https://www.google.com/search?q=predatory+journal+eJournals+of+Academic+Research+%26+Reviews,,https://publicationethics.org/search?t=eJournals+of+Academic+Research+%26+Reviews,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=eJournals+of+Academic+Research+%26+Reviews
http://www.ekojournal.com/,Eko Journal,,publisher,,,,,Stop Predatory Journals list (2025),678032b744d33320,eko journal,,ekojournal.com,ekojournal.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ekojournal.com/,https://www.google.com/search?q=Eko+Journal,https://www.google.com/search?q=predatory+journal+Eko+Journal,,https://publicationethics.org/search?t=Eko+Journal,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Eko+Journal
http://www.theelearninginstitute.org/,eLearning Institute,,publisher,,,,,Stop Predatory Journals list (2025),89daa024d1693df4,elearning institute,,theelearninginstitute.org,theelearninginstitute.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.theelearninginstitute.org/,https://www.google.com/search?q=eLearning+Institute,https://www.google.com/search?q=predatory+journal+eLearning+Institute,,https://publicationethics.org/search?t=eLearning+Institute,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=eLearning+Institute
http://ecisi.com/,Electronic Center for International Scientific Information,,publisher,,,,,Stop Predatory Journals list (2025),9f371f2a2d23d436,electronic center for international scientific information,,ecisi.com,ecisi.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://ecisi.com/,https://www.google.com/search?q=Electronic+Center+for+International+Scientific+Information,https://www.google.com/search?q=predatory+journal+Electronic+Center+for+International+Scientific+Information,,https://publicationethics.org/search?t=Electronic+Center+for+International+Scientific+Information,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Electronic+Center+for+International+Scientific+Information
http://www.m.elewa.org/index.php,Elewa Bio Sciences,,publisher,,,,,Stop Predatory Journals list (2025),9d061b32a37d01d6,elewa bio sciences,,m.elewa.org,elewa.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.m.elewa.org/index.php,https://www.google.com/search?q=Elewa+Bio+Sciences,https://www.google.com/search?q=predatory+journal+Elewa+Bio+Sciences,,https://publicationethics.org/search?t=Elewa+Bio+Sciences,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Elewa+Bio+Sciences
http://elitehall.elitehall.com/,Elite Hall Publishing House,,publisher,,,,,Stop Predatory Journals list (2025),0e05e0e5a5724fa1,elite hall publishing house,,elitehall.elitehall.com,elitehall.com,high,0,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,norwegian_csv_publisher,2025-12-23 Scientific Journals and Series.csv,http://elitehall.elitehall.com/,https://www.google.com/search?q=Elite+Hall+Publishing+House,https://www.google.com/search?q=predatory+journal+Elite+Hall+Publishing+House,,https://publicationethics.org/search?t=Elite+Hall+Publishing+House,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Elite+Hall+Publishing+House
http://www.eliteresearchjournals.org/,Elite Research Journals,,publisher,,,,,Stop Predatory Journals list (2025),c65c5a2f82228d24,elite research journals,,eliteresearchjournals.org,eliteresearchjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.eliteresearchjournals.org/,https://www.google.com/search?q=Elite+Research+Journals,https://www.google.com/search?q=predatory+journal+Elite+Research+Journals,,https://publicationethics.org/search?t=Elite+Research+Journals,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Elite+Research+Journals
http://www.elkjournals.com/,ELK Asia Pacific Journals,,publisher,,,,,Stop Predatory Journals list (2025),80206500d0ebdddd,elk asia pacific journals,,elkjournals.com,elkjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.elkjournals.com/,https://www.google.com/search?q=ELK+Asia+Pacific+Journals,https://www.google.com/search?q=predatory+journal+ELK+Asia+Pacific+Journals,,https://publicationethics.org/search?t=ELK+Asia+Pacific+Journals,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=ELK+Asia+Pacific+Journals
http://www.science-fellows.org/,ElmCore Journals,,publisher,,,,,Stop Predatory Journals list (2025),382de4503a8d50b1,elmcore journals,,science-fellows.org,science-fellows.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.science-fellows.org/,https://www.google.com/search?q=ElmCore+Journals,https://www.google.com/search?q=predatory+journal+ElmCore+Journals,,https://publicationethics.org/search?t=ElmCore+Journals,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=ElmCore+Journals
http://www.elmerpress.com/,Elmer Press,,publisher,,,,,Stop Predatory Journals list (2025),cb445baf7e6913a7,elmer press,,elmerpress.com,elmerpress.com,high,0,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,norwegian_csv_publisher,2025-12-23 Scientific Journals and Series.csv,http://www.elmerpress.com/,https://www.google.com/search?q=Elmer+Press,https://www.google.com/search?q=predatory+journal+Elmer+Press,,https://publicationethics.org/search?t=Elmer+Press,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Elmer+Press
http://elvedit.com/,ELVEDIT.COM,,publisher,,,,,Stop Predatory Journals list (2025),e80c40034c94f4e2,elvedit com,,elvedit.com,elvedit.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://elvedit.com/,https://www.google.com/search?q=ELVEDIT.COM,https://www.google.com/search?q=predatory+journal+ELVEDIT.COM,,https://publicationethics.org/search?t=ELVEDIT.COM,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=ELVEDIT.COM
http://www.elynsgroup.com/Default.aspx,Elyns Publishing Group,,publisher,,,,,Stop Predatory Journals list (2025),a1d0d9123947c1e1,elyns publishing group,,elynsgroup.com,elynsgroup.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.elynsgroup.com/Default.aspx,https://www.google.com/search?q=Elyns+Publishing+Group,https://www.google.com/search?q=predatory+journal+Elyns+Publishing+Group,,https://publicationethics.org/search?t=Elyns+Publishing+Group,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Elyns+Publishing+Group
http://www.emergingresource.org/index.html,Emerging Academy Resources,EAR,publisher,,,,,Stop Predatory Journals list (2025),59cea376751fbb4a,emerging academy resources,ear,emergingresource.org,emergingresource.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.emergingresource.org/index.html,https://www.google.com/search?q=Emerging+Academy+Resources,https://www.google.com/search?q=predatory+journal+Emerging+Academy+Resources,,https://publicationethics.org/search?t=Emerging+Academy+Resources,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Emerging+Academy+Resources
http://etpub.com/,Engineering and Technology Publishing,,publisher,,,,,Stop Predatory Journals list (2025),1747548da9689259,engineering and technology publishing,,etpub.com,etpub.com,high,0,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,norwegian_csv_publisher,2025-12-23 Scientific Journals and Series.csv,http://etpub.com/,https://www.google.com/search?q=Engineering+and+Technology+Publishing,https://www.google.com/search?q=predatory+journal+Engineering+and+Technology+Publishing,,https://publicationethics.org/search?t=Engineering+and+Technology+Publishing,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Engineering+and+Technology+Publishing
http://www.enggjournals.com/,Engineering Journals/Engg Journals Publications,Engg Journals Publications,publisher,,,,,Stop Predatory Journals list (2025),f5eaa922d0c8751e,engineering journals engg journals publications,engg journals publications,enggjournals.com,enggjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.enggjournals.com/,https://www.google.com/search?q=Engineering+Journals%2FEngg+Journals+Publications,https://www.google.com/search?q=predatory+journal+Engineering+Journals%2FEngg+Journals+Publications,,https://publicationethics.org/search?t=Engineering+Journals%2FEngg+Journals+Publications,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Engineering+Journals%2FEngg+Journals+Publications
http://ephjournal.com/,Engineering Publication House,,publisher,,,,,Stop Predatory Journals list (2025),6eeae32f948a25c4,engineering publication house,,ephjournal.com,ephjournal.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://ephjournal.com/,https://www.google.com/search?q=Engineering+Publication+House,https://www.google.com/search?q=predatory+journal+Engineering+Publication+House,,https://publicationethics.org/search?t=Engineering+Publication+House,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Engineering+Publication+House
https://www.erpublication.org/,Engineering Research Publication,,publisher,,,,,Stop Predatory Journals list (2025),b3231ad37b5b3af1,engineering research publication,,erpublication.org,erpublication.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),https://www.erpublication.org/,https://www.google.com/search?q=Engineering+Research+Publication,https://www.google.com/search?q=predatory+journal+Engineering+Research+Publication,,https://publicationethics.org/search?t=Engineering+Research+Publication,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Engineering+Research+Publication
http://www.erpublications.com/,Enhanced Research Publications,ER Publications,publisher,,,,,Stop Predatory Journals list (2025),2c3d81fd5910618f,enhanced research publications,er publications,erpublications.com,erpublications.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.erpublications.com/,https://www.google.com/search?q=Enhanced+Research+Publications,https://www.google.com/search?q=predatory+journal+Enhanced+Research+Publications,,https://publicationethics.org/search?t=Enhanced+Research+Publications,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Enhanced+Research+Publications
http://www.enlivenarchive.org/,Enliven Archive,,publisher,,,,,Stop Predatory Journals list (2025),a22bb4e4371483eb,enliven archive,,enlivenarchive.org,enlivenarchive.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.enlivenarchive.org/,https://www.google.com/search?q=Enliven+Archive,https://www.google.com/search?q=predatory+journal+Enliven+Archive,,https://publicationethics.org/search?t=Enliven+Archive,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Enliven+Archive
http://www.printjournals.com/,Enriched Science Publication,,publisher,,,,,Stop Predatory Journals list (2025),01b1d3c897026472,enriched science publication,,printjournals.com,printjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.printjournals.com/,https://www.google.com/search?q=Enriched+Science+Publication,https://www.google.com/search?q=predatory+journal+Enriched+Science+Publication,,https://publicationethics.org/search?t=Enriched+Science+Publication,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Enriched+Science+Publication
http://www.enviropublishers.com/,Enviro Publishers,,publisher,,,,,Stop Predatory Journals list (2025),ee650da7a4283be4,enviro publishers,,enviropublishers.com,enviropublishers.com,high,1,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,norwegian_csv_publisher,2025-12-23 Scientific Journals and Series.csv,http://www.enviropublishers.com/,https://www.google.com/search?q=Enviro+Publishers,https://www.google.com/search?q=predatory+journal+Enviro+Publishers,,https://publicationethics.org/search?t=Enviro+Publishers,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Enviro+Publishers
http://www.enviropublishers.com/,Enviro Research Publishers [alt],,publisher,,,,,Stop Predatory Journals list (2025),985a8abbd0b8a71e,enviro research publishers alt,,enviropublishers.com,enviropublishers.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.enviropublishers.com/,https://www.google.com/search?q=Enviro+Research+Publishers+%5Balt%5D,https://www.google.com/search?q=predatory+journal+Enviro+Research+Publishers+%5Balt%5D,,https://publicationethics.org/search?t=Enviro+Research+Publishers+%5Balt%5D,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=Enviro+Research+Publishers+%5Balt%5D
http://www.researchersworld.com/ermp.html,ERM Publications/Educational Research Multimedia & Publications,,publisher,,,,,Stop Predatory Journals list (2025),f3acdca34458930c,erm publications educational research multimedia and publications,,researchersworld.com,researchersworld.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.researchersworld.com/ermp.html,https://www.google.com/search?q=ERM+Publications%2FEducational+Research+Multimedia+%26+Publications,https://www.google.com/search?q=predatory+journal+ERM+Publications%2FEducational+Research+Multimedia+%26+Publications,,https://publicationethics.org/search?t=ERM+Publications%2FEducational+Research+Multimedia+%26+Publications,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=ERM+Publications%2FEducational+Research+Multimedia+%26+Publications
http://ephjournal.com/,EPH Journal/Engineers Publication House,,publisher,,,,,Stop Predatory Journals list (2025),8dcf5be1b300d4f5,eph journal engineers publication house,,ephjournal.com,ephjournal.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://ephjournal.com/,https://www.google.com/search?q=EPH+Journal%2FEngineers+Publication+House,https://www.google.com/search?q=predatory+journal+EPH+Journal%2FEngineers+Publication+House,,https://publicationethics.org/search?t=EPH+Journal%2FEngineers+Publication+House,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=EPH+Journal%2FEngineers+Publication+House
http://epixpub.com/,EPIX PUB,EPIXPUB,publisher,,,,,Stop Predatory Journals list (2025),928ba5ed3959e514,epix pub,epixpub,epixpub.com,epixpub.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://epixpub.com/,https://www.google.com/search?q=EPIX+PUB,https://www.google.com/search?q=predatory+journal+EPIX+PUB,,https://publicationethics.org/search?t=EPIX+PUB,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=EPIX+PUB
http://eprajournals.com/,EPRA Journals,,publisher,,,,,Stop Predatory Journals list (2025),78e6bbb3d76ce844,epra journals,,eprajournals.com,eprajournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://eprajournals.com/,https://www.google.com/search?q=EPRA+Journals,https://www.google.com/search?q=predatory+journal+EPRA+Journals,,https://publicationethics.org/search?t=EPRA+Journals,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=EPRA+Journals
http://eprawisdom.com/,EPRA Wisdom,,publisher,,,,,Stop Predatory Journals list (2025),8d06a8d7a6a82982,epra wisdom,,eprawisdom.com,eprawisdom.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://eprawisdom.com/,https://www.google.com/search?q=EPRA+Wisdom,https://www.google.com/search?q=predatory+journal+EPRA+Wisdom,,https://publicationethics.org/search?t=EPRA+Wisdom,,,,https://kanalregister.hkdir.no/en/search?type=publisher&query=EPRA+Wisdom
