url,name,abbr,type,discipline,publisher,region,reason,source,entry_id,name_norm,abbr_norm,url_domain,url_root,risk_level,norwegian_level,publisher_entry_id,inherited_from_publisher,publisher_name_matched,publisher_url_matched,inherited_risk_level,warning_summary,norwegian_level_checked,norwegian_level_year,norwegian_level_basis,norwegian_level_source
http://everant.in/,Everant,,publisher,,,,,Stop Predatory Journals list (2025),483f21e917176cfa,everant,,everant.in,everant.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.everscience.org/index.html,EverScience Publications,,publisher,,,,,Stop Predatory Journals list (2025),ecb2938a22561884,everscience publications,,everscience.org,everscience.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://ojs.excelingtech.co.uk/,"ExcelingTech Publishing Company, Ltd.",,publisher,,,,,Stop Predatory Journals list (2025),2366df0bc1bdba0c,excelingtech publishing company ltd,,ojs.excelingtech.co.uk,excelingtech.co.uk,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.excellentpublishers.com/,Excellent Publishers,,publisher,,,,,Stop Predatory Journals list (2025),47e2722f16dd174c,excellent publishers,,excellentpublishers.com,excellentpublishers.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.excellentwordjournals.org/index.html,Excellent Word Journals,,publisher,,,,,Stop Predatory Journals list (2025),0d8ff500c82a7036,excellent word journals,,excellentwordjournals.org,excellentwordjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://excelyticspublishers.com/,Excelytics Publishers,,publisher,,,,,Stop Predatory Journals list (2025),cceeffbbcc432990,excelytics publishers,,excelyticspublishers.com,excelyticspublishers.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.expertjournals.com/,Expert Journals,,publisher,,,,,Stop Predatory Journals list (2025),9cfd2deb33761721,expert journals,,expertjournals.com,expertjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.fareastjournals.com/,Far East Research Centre,,publisher,,,,,Stop Predatory Journals list (2025),ce63c1eb5b67bb24,far east research centre,,fareastjournals.com,fareastjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://ficuspublishers.com/Home.php,Ficus Publishers,,publisher,,,,,Stop Predatory Journals list (2025),8156278d1f855bdb,ficus publishers,,ficuspublishers.com,ficuspublishers.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://onlinejournal.in/,Finlogy,,publisher,,,,,Stop Predatory Journals list (2025),88d6c8170e765ad0,finlogy,,onlinejournal.in,onlinejournal.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://firepubs.com/index.php,Focus in Research & Education/Firepubs,FIRE,publisher,,,,,Stop Predatory Journals list (2025),6c1d467d059d7861,focus in research and education firepubs,fire,firepubs.com,firepubs.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.fopras.org/,Foundation for Promotion of Basic & Applied Science,FOPRAS,publisher,,,,,Stop Predatory Journals list (2025),e9411ef426697b86,foundation for promotion of basic and applied science,fopras,fopras.org,fopras.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.fspublishers.org/index.php,Friends Science Publishers,FSP,publisher,,,,,Stop Predatory Journals list (2025),2916b47824999eeb,friends science publishers,fsp,fspublishers.org,fspublishers.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.frontiersin.org/,Frontiers,,publisher,,,,,Stop Predatory Journals list (2025),f58b5f6e6e13954a,frontiers,,frontiersin.org,frontiersin.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
https://www.bioscience.org/,Frontiers in Bioscience,FBS,publisher,,,,,Stop Predatory Journals list (2025),8061628890689944,frontiers in bioscience,fbs,bioscience.org,bioscience.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://fssh-journal.org/,FSSH Scholarly Journals,,publisher,,,,,Stop Predatory Journals list (2025),994573229df7d308,fssh scholarly journals,,fssh-journal.org,fssh-journal.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://fundamentaljournals.org/,Fundamental Journals,,publisher,,,,,Stop Predatory Journals list (2025),4d249f63e7c27b20,fundamental journals,,fundamentaljournals.org,fundamentaljournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://frdint.com/index.html,Fundamental Research and Development International,FRDI,publisher,,,,,Stop Predatory Journals list (2025),cb1f4230c018d15f,fundamental research and development international,frdi,frdint.com,frdint.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.futureacademy.org.uk/,Future Academy,,publisher,,,,,Stop Predatory Journals list (2025),033c2c714dfb9bfb,future academy,,futureacademy.org.uk,futureacademy.org.uk,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gkpublication.in/,Galore Knowledge Publication Pvt. Ltd.,,publisher,,,,,Stop Predatory Journals list (2025),de58cdaf6437551a,galore knowledge publication pvt ltd,,gkpublication.in,gkpublication.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gathacognition.com/,Gatha Cognition,,publisher,,,,,Stop Predatory Journals list (2025),200f2dd65fce7ade,gatha cognition,,gathacognition.com,gathacognition.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://gavinpublishers.org/,Gavin Publishers,,publisher,,,,,Stop Predatory Journals list (2025),df614f99d8dc38a0,gavin publishers,,gavinpublishers.org,gavinpublishers.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gbspublisher.com/,GBS Publishers & Distributors,,publisher,,,,,Stop Predatory Journals list (2025),7bddedd3f2e1e0f2,gbs publishers and distributors,,gbspublisher.com,gbspublisher.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://gpublication.com/,Genexcellence Publication/G Publications,,publisher,,,,,Stop Predatory Journals list (2025),3e2c51dd0be29b0b,genexcellence publication g publications,,gpublication.com,gpublication.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://grsci-techpress.org/,German Science and Technology Press,,publisher,,,,,Stop Predatory Journals list (2025),4935684ce3f2174f,german science and technology press,,grsci-techpress.org,grsci-techpress.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://gexinonline.com/,Gexin Publications,,publisher,,,,,Stop Predatory Journals list (2025),0763fcd47a021f73,gexin publications,,gexinonline.com,gexinonline.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.globalacademicinstitute.com/,Global Academic Institute,,publisher,,,,,Stop Predatory Journals list (2025),a082352cfff36393,global academic institute,,globalacademicinstitute.com,globalacademicinstitute.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://garj.org/,Global Advanced Research Journals,,publisher,,,,,Stop Predatory Journals list (2025),eaaa025e82d75e59,global advanced research journals,,garj.org,garj.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.globalbizresearch.org/index.php,Global Business Research Journals,,publisher,,,,,Stop Predatory Journals list (2025),5b51d21787c0a684,global business research journals,,globalbizresearch.org,globalbizresearch.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gifre.org/,Global Institute for Research and Education,,publisher,,,,,Stop Predatory Journals list (2025),874fbc85b2acb277,global institute for research and education,,gifre.org,gifre.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://iashe.eu/en/periodicals-journals-academy,International Academy of Science and Higher Education,,publisher,,,,,Stop Predatory Journals list (2025),0075787d6d379ac4,international academy of science and higher education,,iashe.eu,iashe.eu,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.paripex.in/,The Global Journals,,publisher,,,,,Stop Predatory Journals list (2025),cc78bb2bbb294fef,the global journals,,paripex.in,paripex.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://globaljournals.us/,"Global Journals, Inc.",,publisher,,,,,Stop Predatory Journals list (2025),55046c3f3b223032,global journals inc,,globaljournals.us,globaljournals.us,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://globalopenjournals.org/,Global Open Journals,,publisher,,,,,Stop Predatory Journals list (2025),2b4f6548ba8a249f,global open journals,,globalopenjournals.org,globalopenjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://globalopenaccess.com/,Global Openaccess,,publisher,,,,,Stop Predatory Journals list (2025),0b67af1170fdc177,global openaccess,,globalopenaccess.com,globalopenaccess.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://gpcpublishing.com/,Global Publishing Corporation,,publisher,,,,,Stop Predatory Journals list (2025),43450e9fd7c72930,global publishing corporation,,gpcpublishing.com,gpcpublishing.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.globalresearchjournals.org/,Global Research Journals,,publisher,,,,,Stop Predatory Journals list (2025),5358d13d925d160f,global research journals,,globalresearchjournals.org,globalresearchjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.globalresearchonline.net/,Global Research Online,,publisher,,,,,Stop Predatory Journals list (2025),0cd6c5b750bbea5a,global research online,,globalresearchonline.net,globalresearchonline.net,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.grpjournal.org/,Global Research Publishing,GRP,publisher,,,,,Stop Predatory Journals list (2025),26d24ab5bf876a3b,global research publishing,grp,grpjournal.org,grpjournal.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.grjournals.com/,Global Researchers Journals,,publisher,,,,,Stop Predatory Journals list (2025),d4668166f9bd5296,global researchers journals,,grjournals.com,grjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.globalscholarsjournals.org/,Global Scholars Journals,,publisher,,,,,Stop Predatory Journals list (2025),69d3fe0c7fcafa8c,global scholars journals,,globalscholarsjournals.org,globalscholarsjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://european-science.org/en/,Global Science Center LP,,publisher,,,,,Stop Predatory Journals list (2025),d8c19175d7fa7a5c,global science center lp,,european-science.org,european-science.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://globalsciencepg.org/,Global Science Publishing Group,,publisher,,,,,Stop Predatory Journals list (2025),95666e5612de16cc,global science publishing group,,globalsciencepg.org,globalsciencepg.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://globalscienceresearchjournals.org/,Global Science Research Journals,,publisher,,,,,Stop Predatory Journals list (2025),6db543f06f037cb3,global science research journals,,globalscienceresearchjournals.org,globalscienceresearchjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://globalpublication.org/index.html,"Global Scientific, Inc.",,publisher,,,,,Stop Predatory Journals list (2025),b8405f38c90c4871,global scientific inc,,globalpublication.org,globalpublication.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gsrjournals.com/,Global Scientific Research Journals,GSR,publisher,,,,,Stop Predatory Journals list (2025),72bb9d0da1b9dc22,global scientific research journals,gsr,gsrjournals.com,gsrjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://gssrr.org/index.php?journal=gssrr&page=index,Global Society of Scientific Research and Researchers,GSSRR,publisher,,,,,Stop Predatory Journals list (2025),97b970ebaf93dbb4,global society of scientific research and researchers,gssrr,gssrr.org,gssrr.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gtia.co.in/,Global Technocrats & Intellectual’s Association,GTIA,publisher,,,,,Stop Predatory Journals list (2025),fef61be1ac154fea,global technocrats and intellectual s association,gtia,gtia.co.in,gtia.co.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://globalskope.com/ijesr/index.html,GlobalSkope Publishing Society,,publisher,,,,,Stop Predatory Journals list (2025),bed194d1b6584227,globalskope publishing society,,globalskope.com,globalskope.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gnosisoa.org/,Gnosis Open Access Publishers [Link dead; re-branded as,,publisher,,,,,Stop Predatory Journals list (2025),6847945f047cc6e5,gnosis open access publishers link dead re branded as,,gnosisoa.org,gnosisoa.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gratisoa.org/,Gratis Open Access Publishers,,publisher,,,,,Stop Predatory Journals list (2025),0b3148b7510578eb,gratis open access publishers,,gratisoa.org,gratisoa.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.ijcns.com/,Gopalax,,publisher,,,,,Stop Predatory Journals list (2025),54e4886f56fd6a5f,gopalax,,ijcns.com,ijcns.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://grabstrust.com/,GRABS Educational Charitable Trust,,publisher,,,,,Stop Predatory Journals list (2025),8eeddad431064318,grabs educational charitable trust,,grabstrust.com,grabstrust.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://grantmedicaljournals.org/,Grant Medical Journals,GMJ,publisher,,,,,Stop Predatory Journals list (2025),321d238788a7e2cd,grant medical journals,gmj,grantmedicaljournals.org,grantmedicaljournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.graphyonline.com/index.php,Graphy Publications,,publisher,,,,,Stop Predatory Journals list (2025),2df56bc417427ddf,graphy publications,,graphyonline.com,graphyonline.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gratisoa.org/,Gratis Open Access Publishers,,publisher,,,,,Stop Predatory Journals list (2025),0b3148b7510578eb,gratis open access publishers,,gratisoa.org,gratisoa.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://grdspublishing.org/,GRDS Publishing,,publisher,,,,,Stop Predatory Journals list (2025),f9356d00d4a7c976,grds publishing,,grdspublishing.org,grdspublishing.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gejournal.net/index.html,Green Earth Research Network,,publisher,,,,,Stop Predatory Journals list (2025),571117e3dcec0723,green earth research network,,gejournal.net,gejournal.net,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.ggfagro.com/,Green Global Foundation,GGF,publisher,,,,,Stop Predatory Journals list (2025),6864bb1f22b6da51,green global foundation,ggf,ggfagro.com,ggfagro.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gjournals.org/,Greener Journals,,publisher,,,,,Stop Predatory Journals list (2025),a16afca69b486c67,greener journals,,gjournals.org,gjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.garph.co.uk/index.html,Greenfield Advanced Research Publishing House,,publisher,,,,,Stop Predatory Journals list (2025),dd3569adc4382aac,greenfield advanced research publishing house,,garph.co.uk,garph.co.uk,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://growingscience.com/index.html,Growing Science Publishing Company,,publisher,,,,,Stop Predatory Journals list (2025),8fcfddd204389894,growing science publishing company,,growingscience.com,growingscience.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.gspublishers.com/,GS Publishers,,publisher,,,,,Stop Predatory Journals list (2025),26abdabe45949384,gs publishers,,gspublishers.com,gspublishers.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://gsblifesciences.org/index.php,GSB Life Sciences,,publisher,,,,,Stop Predatory Journals list (2025),d693a41f4f31052b,gsb life sciences,,gsblifesciences.org,gsblifesciences.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://gscience.gurpukur.com/,Gurpukur Research Institute,GPRI,publisher,,,,,Stop Predatory Journals list (2025),9d37c0e1510bb52d,gurpukur research institute,gpri,gscience.gurpukur.com,gurpukur.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://gyancity.com/,Gyancity Research Lab Private Limited,,publisher,,,,,Stop Predatory Journals list (2025),fe375c7346307963,gyancity research lab private limited,,gyancity.com,gyancity.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.halmacresearch.org/,Halmac Research [Link dead as of 2016-05-23],,publisher,,,,,Stop Predatory Journals list (2025),6eee41aab6c70618,halmac research link dead as of 2016 05 23,,halmacresearch.org,halmacresearch.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.hanspub.org/,"Hans Publishers, Inc.","HansPub, 汉斯",publisher,,,,,Stop Predatory Journals list (2025),d41a86a9fc92b72d,hans publishers inc,hanspub,hanspub.org,hanspub.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://hkbpublications.com/,Har Krishan Bhalla & Sons,HKB Publications,publisher,,,,,Stop Predatory Journals list (2025),beece2be1546d470,har krishan bhalla and sons,hkb publications,hkbpublications.com,hkbpublications.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.heighpubs.com/,Heighten Science Publications,HSP,publisher,,,,,Stop Predatory Journals list (2025),08dd055e454fed31,heighten science publications,hsp,heighpubs.com,heighpubs.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://helicsonline.net/,Helics Scientific Network,Helics Group,publisher,,,,,Stop Predatory Journals list (2025),30268febae2fd8b1,helics scientific network,helics group,helicsonline.net,helicsonline.net,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.hendun.org/,Hendun Research Access,,publisher,,,,,Stop Predatory Journals list (2025),57df0d6fc868bdf1,hendun research access,,hendun.org,hendun.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.henrypublishinggroup.com/,Henry Publishing Group,,publisher,,,,,Stop Predatory Journals list (2025),1f2addf70a66935d,henry publishing group,,henrypublishinggroup.com,henrypublishinggroup.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://heraldjournals.org/index.htm,Herald International Research Journals,,publisher,,,,,Stop Predatory Journals list (2025),ce9a8345ca493430,herald international research journals,,heraldjournals.org,heraldjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.heraldopenaccess.us/,Herald Scholarly Open Access,,publisher,,,,,Stop Predatory Journals list (2025),113cfa4c7d034c37,herald scholarly open access,,heraldopenaccess.us,heraldopenaccess.us,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.hoajonline.com/,Herbert Open Access Journals,Herbert Publications,publisher,,,,,Stop Predatory Journals list (2025),badf786b53c51eca,herbert open access journals,herbert publications,hoajonline.com,hoajonline.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.m-hikari.com/,Hikari Ltd.,,publisher,,,,,Stop Predatory Journals list (2025),1053360556a8e2a7,hikari ltd,,m-hikari.com,m-hikari.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.e-hilaris.com/index.html,Hilaris,,publisher,,,,,Stop Predatory Journals list (2025),ce7ccdc72ded2f52,hilaris,,e-hilaris.com,e-hilaris.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.researchjournal.co.in/index.html,Hind Agri-Horticultural Society,HAHS/HIND Institutes/Research Journals,publisher,,,,,Stop Predatory Journals list (2025),6574f2fe0324642b,hind agri horticultural society,hahs hind institutes research journals,researchjournal.co.in,researchjournal.co.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.horizonjournals.org/,Horizon Journals,,publisher,,,,,Stop Predatory Journals list (2025),b6cda412fecd3f2b,horizon journals,,horizonjournals.org,horizonjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.hrpub.org/,Horizon Research Publishing,,publisher,,,,,Stop Predatory Journals list (2025),ec7e72099d7ab65f,horizon research publishing,,hrpub.org,hrpub.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.humanpub.org/,Human and Sciences Publications,HumanPub,publisher,,,,,Stop Predatory Journals list (2025),f71ac12d9ab5647d,human and sciences publications,humanpub,humanpub.org,humanpub.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://hrmars.com/index.php?page=our%20journals%20f,Human Resource Management Academic Research Society,HRMARS,publisher,,,,,Stop Predatory Journals list (2025),afe253804f34f414,human resource management academic research society,hrmars,hrmars.com,hrmars.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.irjcjournals.org/,iExplore International Research Journals Consortium,IIRJC,publisher,,,,,Stop Predatory Journals list (2025),b040819b77e17cd9,iexplore international research journals consortium,iirjc,irjcjournals.org,irjcjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.iamure.com/,IAMURE Multidisciplinary Research,,publisher,,,,,Stop Predatory Journals list (2025),3bcef618a7726ade,iamure multidisciplinary research,,iamure.com,iamure.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://ibai-publishing.org/,ibai-publishing,,publisher,,,,,Stop Predatory Journals list (2025),0f68c87a0f76ee4d,ibai publishing,,ibai-publishing.org,ibai-publishing.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.ibimapublishing.com/,IBIMA Publishing,,publisher,,,,,Stop Predatory Journals list (2025),d2bd11c05119d6ad,ibima publishing,,ibimapublishing.com,ibimapublishing.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.icgst.com/,ICGST,,publisher,,,,,Stop Predatory Journals list (2025),50b51d395f3d4666,icgst,,icgst.com,icgst.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
https://www.iconceptpress.com/,iConcept Press Ltd.,,publisher,,,,,Stop Predatory Journals list (2025),ed896ac77c0c412b,iconcept press ltd,,iconceptpress.com,iconceptpress.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.ictactjournals.in/index.aspx,ICTACT Journal,,publisher,,,,,Stop Predatory Journals list (2025),b38c1a92e67cac83,ictact journal,,ictactjournals.in,ictactjournals.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.id-press.eu/,Id Press / ID Design,,publisher,,,,,Stop Predatory Journals list (2025),8f1a1fe2eff4f8c2,id press id design,,id-press.eu,id-press.eu,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.ieripress.com/,IERI & PRESS,,publisher,,,,,Stop Predatory Journals list (2025),48e173308b2a6c82,ieri and press,,ieripress.com,ieripress.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
